name	chrom	txStart	txEnd
ENST00000472070.1	chr2	171784831	171788942
ENST00000494892.1	chr2	171809424	171810280
ENST00000485880.1	chr2	171815108	171834335
ENST00000516970.1	chr2	171856565	171856670
ENST00000475360.6	chr2	171837148	171893258
ENST00000263812.8	chr2	171784774	171894223
ENST00000426896.5	chr2	171834030	171894244
ENST00000422440.6	chr2	171784369	171894252
ENST00000460481.1	chr2	171922461	171923475
ENST00000457761.6	chr2	171922461	171979995
ENST00000392584.2	chr2	171964832	171980855
ENST00000494601.5	chr2	171922606	171983623
ENST00000412731.5	chr2	171922447	171983682
ENST00000264108.4	chr2	171922464	171983682
ENST00000484227.5	chr2	171855800	171999792
ENST00000472748.5	chr2	171844368	171999855
ENST00000464063.1	chr2	171855926	171999859
ENST00000493742.1	chr2	171999954	172061994
ENST00000491440.1	chr2	172021798	172063750
ENST00000493035.5	chr2	171999942	172064414
ENST00000392582.2	chr2	172065603	172072454
ENST00000468537.1	chr2	172070662	172080479
ENST00000488581.5	chr2	172061572	172080499
ENST00000315796.4	chr2	171999582	172082430
ENST00000361609.4	chr2	172084739	172086854
ENST00000409492.1	chr2	172085556	172087138
ENST00000469444.6	chr2	172084748	172088051
ENST00000550686.1	chr2	172087366	172088373
ENST00000475989.2	chr2	172086266	172089312
ENST00000361725.4	chr2	172085225	172089677
ENST00000341900.6	chr2	172085535	172089677
ENST00000234198.8	chr2	172099438	172102900
ENST00000466293.2	chr2	172100556	172102900
ENST00000448117.1	chr2	172103005	172109982
ENST00000445613.1	chr2	172315286	172323737
ENST00000623218.1	chr2	172423806	172424173
ENST00000441212.1	chr2	172427773	172428603
ENST00000417539.1	chr2	172465146	172466012
ENST00000458314.1	chr2	172464261	172466022
ENST00000497107.1	chr2	172468997	172474112
ENST00000412899.5	chr2	172427353	172474977
ENST00000469534.1	chr2	172488004	172489928
ENST00000470259.1	chr2	172490791	172491254
ENST00000475302.1	chr2	172490928	172501818
ENST00000442250.5	chr2	172427788	172504252
ENST00000458358.5	chr2	172427788	172504252
ENST00000416789.1	chr2	172487961	172504328
ENST00000409532.5	chr2	172427417	172504534
ENST00000264107.11	chr2	172427554	172506230
ENST00000409080.5	chr2	172427788	172506282
ENST00000416080.1	chr2	172509028	172512510
ENST00000436922.1	chr2	172555425	172556407
ENST00000444919.1	chr2	172552614	172556408
ENST00000442417.5	chr2	172480839	172556529
ENST00000450443.1	chr2	172503438	172556596
ENST00000362996.1	chr2	172558150	172558252
ENST00000436490.5	chr2	172555626	172564687
ENST00000443353.5	chr2	172555372	172565073
ENST00000439519.1	chr2	172556564	172565073
ENST00000416991.5	chr2	172556312	172570812
ENST00000431718.5	chr2	172556101	172570820
ENST00000466437.1	chr2	172570584	172595962
ENST00000392571.6	chr2	172556006	172595969
ENST00000410055.5	chr2	172556050	172599137
ENST00000282077.7	chr2	172555968	172608669
ENST00000455767.1	chr2	172674211	172674898
ENST00000430128.1	chr2	172677140	172679027
ENST00000458863.1	chr2	172691298	172691402
ENST00000455435.1	chr2	172677147	172734369
ENST00000435328.1	chr2	172723185	172736206
ENST00000464976.1	chr2	172744137	172814740
ENST00000456501.1	chr2	172893762	172894383
ENST00000484331.5	chr2	172735273	172917837
ENST00000473003.5	chr2	172860037	172965638
ENST00000473182.2	chr2	172965140	172967316
ENST00000466030.1	chr2	172928151	172967397
ENST00000459852.1	chr2	172967108	172988273
ENST00000473043.5	chr2	172889800	172990925
ENST00000397085.3	chr2	173026625	173036795
ENST00000484645.1	chr2	173048127	173051954
ENST00000397081.7	chr2	172735840	173052887
ENST00000538974.5	chr2	172860037	173052887
ENST00000540783.5	chr2	172860037	173052887
ENST00000535187.5	chr2	172928204	173052887
ENST00000409036.5	chr2	172735966	173052893
ENST00000397087.7	chr2	172821574	173052893
ENST00000422149.1	chr2	173090618	173187623
ENST00000468408.5	chr2	173075835	173191172
ENST00000480606.1	chr2	173160009	173191177
ENST00000419609.5	chr2	173166445	173207612
ENST00000476618.5	chr2	173075867	173212825
ENST00000539448.5	chr2	173075434	173222204
ENST00000338983.7	chr2	173075841	173227146
ENST00000409176.6	chr2	173075713	173266783
ENST00000375213.7	chr2	173075958	173268010
ENST00000422703.5	chr2	173166729	173271620
ENST00000423106.2	chr2	173197711	173282036
ENST00000433054.1	chr2	173297628	173298512
ENST00000434546.1	chr2	173338218	173338461
ENST00000437243.1	chr2	173338339	173356208
ENST00000435616.5	chr2	173354887	173364873
ENST00000468359.1	chr2	173358506	173365516
ENST00000410101.7	chr2	173354871	173367720
ENST00000410019.3	chr2	173354871	173368070
ENST00000496441.5	chr2	173354871	173368500
ENST00000347703.7	chr2	173354819	173368904
ENST00000467411.5	chr2	173354892	173368904
ENST00000306721.7	chr2	173354860	173368997
ENST00000456671.1	chr2	173431348	173431812
ENST00000448468.1	chr2	173477995	173478400
ENST00000440938.1	chr2	173485864	173486362
ENST00000436223.1	chr2	173575109	173576341
ENST00000422627.1	chr2	173705947	173706148
ENST00000604994.1	chr2	173811075	173811392
ENST00000444235.1	chr2	173871652	173872465
ENST00000418620.1	chr2	173880864	173899428
ENST00000465379.1	chr2	173908531	173916832
ENST00000483084.1	chr2	173956073	173963379
ENST00000640958.1	chr2	173909940	173963835
ENST00000418194.6	chr2	173908529	173964219
ENST00000416195.1	chr2	173908529	173964553
ENST00000490182.1	chr2	173956080	173964885
ENST00000462904.1	chr2	173955816	173965310
ENST00000310015.10	chr2	173906458	173965702
ENST00000605739.1	chr2	173968350	173969418
ENST00000609273.1	chr2	174011855	174012975
ENST00000563759.1	chr2	174025279	174027163
ENST00000461543.1	chr2	174043007	174043880
ENST00000497760.1	chr2	174075189	174079351
ENST00000462000.1	chr2	174080907	174123670
ENST00000392560.6	chr2	174075408	174124315
ENST00000605472.1	chr2	174171890	174172725
ENST00000429575.1	chr2	174082009	174217946
ENST00000485221.3	chr2	174240142	174240457
ENST00000427472.2	chr2	174223056	174247287
ENST00000409546.5	chr2	174075236	174248360
ENST00000428402.6	chr2	174075009	174248475
ENST00000344357.9	chr2	174075007	174248599
ENST00000284719.7	chr2	174072446	174248698
ENST00000364218.1	chr2	174264877	174264981
ENST00000430717.1	chr2	174299323	174300956
ENST00000440547.1	chr2	174310014	174310974
ENST00000436820.1	chr2	174328771	174330542
ENST00000420866.1	chr2	174326026	174330643
ENST00000624790.1	chr2	174334437	174337566
ENST00000394967.2	chr2	174334945	174338492
ENST00000464393.1	chr2	174349134	174351963
ENST00000377973.4	chr2	174358172	174380680
ENST00000461454.1	chr2	174378686	174395706
ENST00000472169.1	chr2	174387262	174395709
ENST00000342016.7	chr2	174348021	174395715
ENST00000488349.1	chr2	174395794	174397404
ENST00000435964.1	chr2	174395751	174398314
ENST00000424069.5	chr2	174395791	174400103
ENST00000427038.5	chr2	174395807	174401054
ENST00000548031.1	chr2	174398194	174404190
ENST00000458563.5	chr2	174395740	174404210
ENST00000490927.5	chr2	174395742	174424570
ENST00000437944.5	chr2	174395729	174427864
ENST00000549848.5	chr2	174410081	174427895
ENST00000475928.1	chr2	174410343	174428035
ENST00000548868.5	chr2	174395729	174428317
ENST00000409673.7	chr2	174395744	174428417
ENST00000548921.5	chr2	174410036	174428859
ENST00000272732.10	chr2	174395744	174429575
ENST00000459996.1	chr2	174436305	174445422
ENST00000497620.1	chr2	174482872	174487000
ENST00000295500.8	chr2	174435143	174487037
ENST00000392552.6	chr2	174432237	174487080
ENST00000614352.4	chr2	174431570	174487088
ENST00000392551.6	chr2	174434151	174487094
ENST00000444196.1	chr2	174487388	174488156
ENST00000417038.1	chr2	174487402	174488300
ENST00000606406.1	chr2	174487511	174488386
ENST00000313760.4	chr2	174501951	174502312
ENST00000624428.1	chr2	174545384	174546335
ENST00000384238.1	chr2	174557965	174558072
ENST00000467149.1	chr2	174567076	174570646
ENST00000455428.5	chr2	174572323	174585589
ENST00000454203.1	chr2	174575226	174587726
ENST00000409891.5	chr2	174566160	174597765
ENST00000410117.5	chr2	174574729	174597769
ENST00000480400.1	chr2	174581139	174597804
ENST00000392546.6	chr2	174562210	174598206
ENST00000436221.1	chr2	174575262	174598211
ENST00000474332.5	chr2	174625623	174630429
ENST00000488830.6	chr2	174625709	174634536
ENST00000392547.6	chr2	174559571	174634579
ENST00000490887.1	chr2	174625856	174634579
ENST00000470752.5	chr2	174623480	174634605
ENST00000412835.1	chr2	174547373	174665689
ENST00000469002.1	chr2	174673266	174682847
ENST00000409415.7	chr2	174571168	174682871
ENST00000359761.7	chr2	174562203	174682883
ENST00000272746.9	chr2	174560769	174682899
ENST00000487291.1	chr2	174676336	174682916
ENST00000369387.4	chr2	174719907	174720318
ENST00000409219.5	chr2	174747809	174764412
ENST00000409542.5	chr2	174747809	174764412
ENST00000435083.5	chr2	174747809	174764412
ENST00000409323.1	chr2	174752754	174764453
ENST00000261007.9	chr2	174747659	174764461
ENST00000348749.9	chr2	174747591	174764472
ENST00000442996.1	chr2	174547140	174774827
ENST00000416004.1	chr2	174783045	174787928
ENST00000636168.1	chr2	174747816	174787935
ENST00000492964.1	chr2	174799896	174802057
ENST00000491801.1	chr2	174810899	174812353
ENST00000409597.5	chr2	174799514	174846405
ENST00000413882.5	chr2	174808904	174846415
ENST00000485882.1	chr2	174812097	174846965
ENST00000444573.1	chr2	174812376	174847198
ENST00000409089.6	chr2	174801706	174847381
ENST00000295497.11	chr2	174799491	174847549
ENST00000444394.5	chr2	174801720	174847565
ENST00000443238.5	chr2	174808926	174847751
ENST00000481174.1	chr2	174837112	174877941
ENST00000490654.1	chr2	174846913	174915292
ENST00000469597.1	chr2	174877909	175005219
ENST00000409900.7	chr2	174799362	175005226
ENST00000451799.1	chr2	174915066	175005263
ENST00000425395.5	chr2	174811532	175005345
ENST00000488080.5	chr2	174799494	175005364
ENST00000409156.7	chr2	174799988	175005369
ENST00000390865.1	chr2	175022213	175022319
ENST00000362957.1	chr2	175029768	175029877
ENST00000421086.1	chr2	175033777	175034192
ENST00000612082.1	chr2	175092400	175092587
ENST00000478905.1	chr2	175080262	175093254
ENST00000538946.5	chr2	175074287	175114812
ENST00000435004.6	chr2	175074391	175130205
ENST00000409437.5	chr2	175072264	175151082
ENST00000401154.1	chr2	175167632	175167709
ENST00000413123.5	chr2	175126792	175168144
ENST00000435231.6	chr2	175111646	175168168
ENST00000428760.5	chr2	175074473	175168169
ENST00000392544.5	chr2	175074504	175168169
ENST00000409499.5	chr2	175074504	175168169
ENST00000415955.5	chr2	175074504	175168169
ENST00000417080.5	chr2	175074504	175168169
ENST00000421438.5	chr2	175074504	175168169
ENST00000429579.5	chr2	175074504	175168169
ENST00000456655.5	chr2	175074504	175168169
ENST00000409833.5	chr2	175114242	175168169
ENST00000409635.5	chr2	175074279	175168203
ENST00000264110.6	chr2	175072249	175168206
ENST00000345739.9	chr2	175072249	175168206
ENST00000426833.7	chr2	175072253	175168206
ENST00000437522.5	chr2	175113993	175168382
ENST00000445349.1	chr2	175126992	175168382
ENST00000449168.1	chr2	175167903	175168522
ENST00000363251.2	chr2	175176492	175176586
ENST00000392541.3	chr2	175178144	175181663
ENST00000472782.1	chr2	175179644	175181695
ENST00000409194.5	chr2	175178066	175181710
ENST00000497075.5	chr2	175178185	175181710
ENST00000284727.8	chr2	175176257	175184607
ENST00000416186.1	chr2	175184214	175184607
ENST00000438963.1	chr2	175257341	175442968
ENST00000444567.1	chr2	175257249	175454640
ENST00000446218.1	chr2	175842886	175843302
ENST00000453206.1	chr2	175897335	175904232
ENST00000458254.1	chr2	175904370	175905502
ENST00000479012.1	chr2	175929938	175937856
ENST00000475515.1	chr2	175929945	175938336
ENST00000489827.1	chr2	175937467	175938807
ENST00000480788.1	chr2	175937477	175939754
ENST00000431754.1	chr2	175929968	175947510
ENST00000392540.6	chr2	175970763	176002263
ENST00000409660.5	chr2	175929172	176002274
ENST00000483230.5	chr2	175992230	176002279
ENST00000544803.5	chr2	175923896	176002294
ENST00000272748.8	chr2	175923891	176002345
ENST00000466445.1	chr2	175993180	176002786
ENST00000445472.1	chr2	175992238	176002839
ENST00000308618.4	chr2	176077471	176083913
ENST00000392539.3	chr2	176092890	176095938
ENST00000404162.2	chr2	176099801	176100760
ENST00000406506.3	chr2	176099729	176101193
ENST00000249504.6	chr2	176107285	176109588
ENST00000498438.1	chr2	176104215	176109754
ENST00000549469.1	chr2	176108876	176119243
ENST00000490088.2	chr2	176108789	176119394
ENST00000249501.4	chr2	176116578	176119942
ENST00000249499.7	chr2	176122719	176124937
ENST00000450510.2	chr2	176130356	176132000
ENST00000313173.5	chr2	176129739	176132029
ENST00000544999.2	chr2	176130021	176132100
ENST00000429017.2	chr2	176129693	176132695
ENST00000440016.6	chr2	176121610	176137013
ENST00000426965.1	chr2	176134605	176137098
ENST00000459979.2	chr2	176136611	176139663
ENST00000385011.1	chr2	176150302	176150412
ENST00000306324.3	chr2	176151221	176153226
ENST00000608941.1	chr2	176164163	176165716
ENST00000432796.2	chr2	176136956	176169415
ENST00000410016.5	chr2	176160890	176173085
ENST00000468418.4	chr2	176151084	176173097
ENST00000249440.4	chr2	176164076	176173102
ENST00000547207.2	chr2	176176475	176177568
ENST00000549329.5	chr2	176176385	176178042
ENST00000552156.5	chr2	176176471	176178083
ENST00000447538.6	chr2	176176379	176178084
ENST00000413969.6	chr2	176164050	176178099
ENST00000546798.5	chr2	176176385	176178125
ENST00000456876.1	chr2	176176471	176178125
ENST00000416928.7	chr2	176173188	176178129
ENST00000426615.3	chr2	176177716	176179008
ENST00000436126.5	chr2	176176185	176188269
ENST00000425005.5	chr2	176176479	176188479
ENST00000452365.2	chr2	176173001	176188531
ENST00000645228.1	chr2	176174261	176188531
ENST00000642267.1	chr2	176173232	176188546
ENST00000417086.6	chr2	176175772	176188546
ENST00000643050.1	chr2	176173261	176188591
ENST00000610524.1	chr2	176188842	176188901
ENST00000644334.1	chr2	176173673	176188958
ENST00000331462.5	chr2	176188578	176190907
ENST00000623777.1	chr2	176189918	176192538
ENST00000405359.2	chr2	176200907	176201252
ENST00000412645.1	chr2	176242110	176242993
ENST00000423461.6	chr2	176269451	176328322
ENST00000452865.1	chr2	176269501	176337630
ENST00000443241.5	chr2	176269469	176337679
ENST00000420864.5	chr2	176269394	176338025
ENST00000249442.10	chr2	176269418	176338025
ENST00000428657.1	chr2	176338636	176339077
ENST00000412153.1	chr2	176506244	176507702
ENST00000431455.1	chr2	176524878	176531683
ENST00000636535.1	chr2	176600979	176601052
ENST00000608775.1	chr2	176611436	176612249
ENST00000339037.3	chr2	176630164	176637562
ENST00000295549.8	chr2	176629588	176637931
ENST00000443670.1	chr2	176637709	176655958
ENST00000516218.1	chr2	176664675	176664766
ENST00000430460.1	chr2	176761236	176762616
ENST00000438143.1	chr2	176724267	176766111
ENST00000374476.3	chr2	176804986	176806337
ENST00000432828.1	chr2	176809425	176809859
ENST00000428283.5	chr2	176753399	176819250
ENST00000451851.1	chr2	176761407	176819310
ENST00000624511.1	chr2	176822029	176823653
ENST00000457756.1	chr2	176846055	176849403
ENST00000432925.1	chr2	176845992	176849428
ENST00000384139.1	chr2	176929984	176930090
ENST00000452002.5	chr2	176990507	177056316
ENST00000515937.1	chr2	177138698	177138797
ENST00000441205.1	chr2	176990841	177164516
ENST00000416154.2	chr2	177177694	177178255
ENST00000364232.1	chr2	177194982	177195095
ENST00000392131.3	chr2	177197984	177198547
ENST00000455416.1	chr2	177155621	177212662
ENST00000581696.1	chr2	177212725	177212799
ENST00000432457.2	chr2	177216525	177219687
ENST00000483137.1	chr2	177219092	177219806
ENST00000435711.5	chr2	177212771	177219865
ENST00000392524.6	chr2	177212562	177220085
ENST00000411529.6	chr2	177212748	177223958
ENST00000443295.1	chr2	177229190	177229506
ENST00000458603.1	chr2	177227594	177232487
ENST00000581957.1	chr2	177255944	177256010
ENST00000423513.5	chr2	177232276	177263454
ENST00000449627.1	chr2	177230989	177263511
ENST00000477534.1	chr2	177233476	177263537
ENST00000448782.5	chr2	177231713	177263567
ENST00000446151.6	chr2	177230307	177263572
ENST00000397063.8	chr2	177230304	177263800
ENST00000421929.5	chr2	177231850	177263800
ENST00000462023.1	chr2	177233878	177264659
ENST00000430047.1	chr2	177231789	177264823
ENST00000397062.7	chr2	177230304	177265131
ENST00000428541.1	chr2	177264358	177265515
ENST00000588123.1	chr2	177232498	177287777
ENST00000606180.1	chr2	177300599	177302006
ENST00000606200.1	chr2	177306372	177310572
ENST00000615246.1	chr2	177313805	177313882
ENST00000443132.1	chr2	177310726	177314918
ENST00000586532.5	chr2	177231804	177314937
ENST00000625449.2	chr2	177287319	177314969
ENST00000627798.2	chr2	177287312	177315016
ENST00000624891.1	chr2	177317714	177318471
ENST00000430416.5	chr2	177283513	177323164
ENST00000611493.1	chr2	177338387	177342367
ENST00000453859.2	chr2	177344442	177344836
ENST00000459157.1	chr2	177345857	177345961
ENST00000447413.1	chr2	177321606	177392681
ENST00000397057.6	chr2	177283507	177392687
ENST00000456746.5	chr2	177283511	177392691
ENST00000464747.5	chr2	177230307	177392697
ENST00000460342.1	chr2	177436983	177441469
ENST00000409888.1	chr2	177392767	177538418
ENST00000264167.8	chr2	177392643	177543836
ENST00000408939.3	chr2	177548997	177553014
ENST00000637633.1	chr2	177420268	177559299
ENST00000642466.1	chr2	177434326	177559299
ENST00000357045.4	chr2	177603088	177618572
ENST00000355689.5	chr2	177612991	177618966
ENST00000478646.5	chr2	177629174	177675552
ENST00000436700.5	chr2	177628611	177675660
ENST00000488399.5	chr2	177629422	177676094
ENST00000466790.1	chr2	177669530	177683470
ENST00000412133.5	chr2	177698428	177723289
ENST00000450227.1	chr2	177698489	177723289
ENST00000389683.7	chr2	177629245	177888738
ENST00000492761.1	chr2	177797070	177888776
ENST00000433879.1	chr2	177675454	177905174
ENST00000409504.5	chr2	177629046	177922795
ENST00000427127.1	chr2	177898113	177922837
ENST00000497003.5	chr2	177686706	177927009
ENST00000397055.2	chr2	177997272	177998770
ENST00000457053.1	chr2	177953110	178011989
ENST00000430884.1	chr2	178017992	178018465
